pair_index,mol_a_idx,mol_b_idx,input_line_a,input_line_b,input_smiles_a,input_smiles_b,smiles_a,smiles_b,atoms_a,bonds_a,atoms_b,bonds_b,nvmolkit_time_ms,rdkit_time_ms,nvmolkit_atoms,nvmolkit_bonds,rdkit_atoms,rdkit_bonds,rdkit_completed,nvmolkit_canceled,nvmolkit_overflowed,nvmolkit_used_gpu,nvmolkit_used_fallback,a_atoms,a_bonds,a_rotatable_bonds,a_hetero_atoms,a_carbon_atoms,a_carbon_fraction,a_hetero_fraction,a_longest_acyclic_carbon_chain,a_logp,a_tpsa,a_rings,a_aromatic_rings,a_aliphatic_rings,a_ring_atoms,a_ring_bonds,a_largest_ring,a_fused_ring_atoms,b_atoms,b_bonds,b_rotatable_bonds,b_hetero_atoms,b_carbon_atoms,b_carbon_fraction,b_hetero_fraction,b_longest_acyclic_carbon_chain,b_logp,b_tpsa,b_rings,b_aromatic_rings,b_aliphatic_rings,b_ring_atoms,b_ring_bonds,b_largest_ring,b_fused_ring_atoms,pair_min_atoms,pair_max_atoms,pair_avg_atoms,pair_absdiff_atoms,pair_min_bonds,pair_max_bonds,pair_avg_bonds,pair_absdiff_bonds,pair_min_rotatable_bonds,pair_max_rotatable_bonds,pair_avg_rotatable_bonds,pair_absdiff_rotatable_bonds,pair_min_hetero_atoms,pair_max_hetero_atoms,pair_avg_hetero_atoms,pair_absdiff_hetero_atoms,pair_min_carbon_atoms,pair_max_carbon_atoms,pair_avg_carbon_atoms,pair_absdiff_carbon_atoms,pair_min_carbon_fraction,pair_max_carbon_fraction,pair_avg_carbon_fraction,pair_absdiff_carbon_fraction,pair_min_hetero_fraction,pair_max_hetero_fraction,pair_avg_hetero_fraction,pair_absdiff_hetero_fraction,pair_min_longest_acyclic_carbon_chain,pair_max_longest_acyclic_carbon_chain,pair_avg_longest_acyclic_carbon_chain,pair_absdiff_longest_acyclic_carbon_chain,pair_min_logp,pair_max_logp,pair_avg_logp,pair_absdiff_logp,pair_min_tpsa,pair_max_tpsa,pair_avg_tpsa,pair_absdiff_tpsa,pair_min_rings,pair_max_rings,pair_avg_rings,pair_absdiff_rings,pair_min_aromatic_rings,pair_max_aromatic_rings,pair_avg_aromatic_rings,pair_absdiff_aromatic_rings,pair_min_aliphatic_rings,pair_max_aliphatic_rings,pair_avg_aliphatic_rings,pair_absdiff_aliphatic_rings,pair_min_ring_atoms,pair_max_ring_atoms,pair_avg_ring_atoms,pair_absdiff_ring_atoms,pair_min_ring_bonds,pair_max_ring_bonds,pair_avg_ring_bonds,pair_absdiff_ring_bonds,pair_min_largest_ring,pair_max_largest_ring,pair_avg_largest_ring,pair_absdiff_largest_ring,pair_min_fused_ring_atoms,pair_max_fused_ring_atoms,pair_avg_fused_ring_atoms,pair_absdiff_fused_ring_atoms,log_nvmolkit_time_ms,log_rdkit_time_ms,time_ratio_nv_over_rdkit,log_time_ratio_nv_over_rdkit,mcs_atoms,mcs_bonds,mcs_atom_fraction_small,mcs_bond_fraction_small
753,645,623,7579062,2844946,COC1CC(CNC2(C3=NN=NN3CC3(C)OCCO3)COC3(CCC3)C2)C1,COC(=O)[C@H]1[C@H]2C[C@H]2CN1C(C(=O)NCCC#N)C1=CC(Br)=CO1,COC1CC(CNC2(c3nnnn3CC3(C)OCCO3)COC3(CCC3)C2)C1,COC(=O)[C@H]1[C@H]2C[C@H]2CN1C(C(=O)NCCC#N)c1cc(Br)co1,28,32,24,26,33.57098,2.597637,17,16,17,16,1,0,0,1,0,28.0,32.0,7.0,9.0,19.0,0.6785714285714286,0.32142857142857145,1.0,0.9890000000000001,92.55000000000001,5.0,1.0,4.0,22.0,23.0,5.0,1.0,24.0,26.0,6.0,8.0,16.0,0.6666666666666666,0.3333333333333333,3.0,1.6063800000000006,95.57000000000001,3.0,1.0,2.0,11.0,12.0,5.0,2.0,24.0,28.0,26.0,4.0,26.0,32.0,29.0,6.0,6.0,7.0,6.5,1.0,8.0,9.0,8.5,1.0,16.0,19.0,17.5,3.0,0.6666666666666666,0.6785714285714286,0.6726190476190477,0.011904761904761973,0.32142857142857145,0.3333333333333333,0.3273809523809524,0.011904761904761862,1.0,3.0,2.0,2.0,0.9890000000000001,1.6063800000000006,1.2976900000000002,0.6173800000000005,92.55000000000001,95.57000000000001,94.06,3.019999999999996,3.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,11.0,22.0,16.5,11.0,12.0,23.0,17.5,11.0,5.0,5.0,5.0,0.0,1.0,2.0,1.5,1.0,1.5259640193052078,0.4145784616286432,12.923661004212674,1.1113855576765646,17,16,0.7083333333333334,0.6153846153846154
754,818,245,10162931,9700358,CC(C)(C)OC(=O)N[C@H](C(=O)NC(CC1=CC=CC=C1)CN1CCOCC1)C1=CC=C(F)C=C1,COC1=CC=C(C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC2=CC=NC3=CC=CC=C23)C=C1,CC(C)(C)OC(=O)N[C@H](C(=O)NC(Cc1ccccc1)CN1CCOCC1)c1ccc(F)cc1,COc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)NCc2ccnc3ccccc23)cc1,34,36,32,34,1497.304688,23.741707,26,26,26,26,1,0,0,1,0,34.0,36.0,8.0,8.0,26.0,0.7647058823529411,0.23529411764705882,3.0,3.451200000000002,79.89999999999999,3.0,2.0,1.0,18.0,18.0,6.0,0.0,32.0,34.0,7.0,7.0,25.0,0.78125,0.21875,3.0,3.9956000000000023,89.55,3.0,3.0,0.0,16.0,17.0,6.0,2.0,32.0,34.0,33.0,2.0,34.0,36.0,35.0,2.0,7.0,8.0,7.5,1.0,7.0,8.0,7.5,1.0,25.0,26.0,25.5,1.0,0.7647058823529411,0.78125,0.7729779411764706,0.016544117647058876,0.21875,0.23529411764705882,0.2270220588235294,0.01654411764705882,3.0,3.0,3.0,0.0,3.451200000000002,3.9956000000000023,3.723400000000002,0.5444000000000004,79.89999999999999,89.55,84.725,9.650000000000006,3.0,3.0,3.0,0.0,2.0,3.0,2.5,1.0,0.0,1.0,0.5,1.0,16.0,18.0,17.0,2.0,17.0,18.0,17.5,1.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,3.1753101843462495,1.3755119409888008,63.06642938521648,1.7997982433574489,26,26,0.8125,0.7647058823529411
755,726,162,10048139,2108996,O=C(NCC1CN(C(=O)CCC(=O)C2CC2)CCC12CCOCC2)C1=NC=CC=C1C1CC1,CC(C)[C@@H](C(=O)N1CCC2=CC=C(F)C=C2C1)C1=CC=C(Cl)C=C1,O=C(NCC1CN(C(=O)CCC(=O)C2CC2)CCC12CCOCC2)c1ncccc1C1CC1,CC(C)[C@@H](C(=O)N1CCc2ccc(F)cc2C1)c1ccc(Cl)cc1,33,37,24,26,664.764954,19.70815,18,17,18,17,1,0,0,1,0,33.0,37.0,8.0,7.0,26.0,0.7878787878787878,0.21212121212121213,4.0,3.093400000000001,88.60000000000001,5.0,1.0,4.0,23.0,24.0,6.0,1.0,24.0,26.0,3.0,4.0,20.0,0.8333333333333334,0.16666666666666666,4.0,4.803600000000005,20.310000000000002,3.0,2.0,1.0,16.0,17.0,6.0,2.0,24.0,33.0,28.5,9.0,26.0,37.0,31.5,11.0,3.0,8.0,5.5,5.0,4.0,7.0,5.5,3.0,20.0,26.0,23.0,6.0,0.7878787878787878,0.8333333333333334,0.8106060606060606,0.045454545454545525,0.16666666666666666,0.21212121212121213,0.1893939393939394,0.04545454545454547,4.0,4.0,4.0,0.0,3.093400000000001,4.803600000000005,3.948500000000003,1.710200000000004,20.310000000000002,88.60000000000001,54.455000000000005,68.29,3.0,5.0,4.0,2.0,1.0,2.0,1.5,1.0,1.0,4.0,2.5,3.0,16.0,23.0,19.5,7.0,17.0,24.0,20.5,7.0,6.0,6.0,6.0,0.0,1.0,2.0,1.5,1.0,2.8226681156412656,1.2946458590587462,33.73045942922091,1.5280222565825194,18,17,0.75,0.6538461538461539
756,318,564,6665413,7531033,CCCCN1C2=CC=CC=C2N=C1CNS(=O)(=O)C1=CC(C(F)(F)F)=CC=N1,CCC1=CC(C(=O)NCC2(C3=CN(CC4=CC=NC=N4)N=N3)CC2)=CC=C1C,CCCCn1c(CNS(=O)(=O)c2cc(C(F)(F)F)ccn2)nc2ccccc21,CCc1cc(C(=O)NCC2(c3cn(Cc4ccncn4)nn3)CC2)ccc1C,28,30,28,31,30.400587,1.479845,11,10,11,10,1,0,0,1,0,28.0,30.0,7.0,10.0,18.0,0.6428571428571429,0.35714285714285715,4.0,3.7287000000000026,76.88,3.0,3.0,0.0,15.0,16.0,6.0,2.0,28.0,31.0,7.0,7.0,21.0,0.75,0.25,2.0,2.4488200000000004,85.59,4.0,3.0,1.0,20.0,20.0,6.0,0.0,28.0,28.0,28.0,0.0,30.0,31.0,30.5,1.0,7.0,7.0,7.0,0.0,7.0,10.0,8.5,3.0,18.0,21.0,19.5,3.0,0.6428571428571429,0.75,0.6964285714285714,0.1071428571428571,0.25,0.35714285714285715,0.3035714285714286,0.10714285714285715,2.0,4.0,3.0,2.0,2.4488200000000004,3.7287000000000026,3.0887600000000015,1.2798800000000021,76.88,85.59,81.235,8.710000000000008,3.0,4.0,3.5,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.5,1.0,15.0,20.0,17.5,5.0,16.0,20.0,18.0,4.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.482881969411374,0.17021622946933865,20.543088634282643,1.3126657399420352,11,10,0.39285714285714285,0.3333333333333333
757,14,565,1256714,1184618,CCCCC(C)(NS(=O)(=O)C1=C(C(=O)OC)OC=C1)C(=O)O,CCC(O)(CC)CNC(=O)C(=O)NC1=NC(COC)=CC=C1,CCCCC(C)(NS(=O)(=O)c1ccoc1C(=O)OC)C(=O)O,CCC(O)(CC)CNC(=O)C(=O)Nc1cccc(COC)n1,22,22,22,22,4.302831,0.3345,8,7,8,7,1,0,0,1,0,22.0,22.0,8.0,9.0,13.0,0.5909090909090909,0.4090909090909091,6.0,1.378,122.91000000000001,1.0,1.0,0.0,5.0,5.0,5.0,0.0,22.0,22.0,7.0,7.0,15.0,0.6818181818181818,0.3181818181818182,5.0,0.8337999999999993,100.55000000000001,1.0,1.0,0.0,6.0,6.0,6.0,0.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,7.0,8.0,7.5,1.0,7.0,9.0,8.0,2.0,13.0,15.0,14.0,2.0,0.5909090909090909,0.6818181818181818,0.6363636363636364,0.09090909090909083,0.3181818181818182,0.4090909090909091,0.36363636363636365,0.09090909090909094,5.0,6.0,5.5,1.0,0.8337999999999993,1.378,1.1058999999999997,0.5442000000000006,100.55000000000001,122.91000000000001,111.73000000000002,22.36,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,1.0,5.0,6.0,5.5,1.0,5.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,0.6337542888646178,-0.47560387789615804,12.863470852017937,1.109358166760776,8,7,0.36363636363636365,0.3181818181818182
758,417,95,6853801,9309198,CCC(CNC(=O)C[C@H]1CC[C@H](NC(=O)C2CCC3(CC3)C2)CC1)C(C)(F)F,COC1=CC=C(CC2CCN(C(=O)C3=CC=C(N4C=NC5=CC=CC=C54)C=C3)C2)C=C1,CCC(CNC(=O)C[C@H]1CC[C@H](NC(=O)C2CCC3(CC3)C2)CC1)C(C)(F)F,COc1ccc(CC2CCN(C(=O)c3ccc(-n4cnc5ccccc54)cc3)C2)cc1,28,30,31,35,430.625885,10.575128,17,16,17,16,1,0,0,1,0,28.0,30.0,8.0,6.0,22.0,0.7857142857142857,0.21428571428571427,5.0,4.429400000000003,58.2,3.0,0.0,3.0,13.0,14.0,6.0,1.0,31.0,35.0,5.0,5.0,26.0,0.8387096774193549,0.16129032258064516,1.0,4.7389000000000046,47.36,5.0,4.0,1.0,26.0,27.0,6.0,2.0,28.0,31.0,29.5,3.0,30.0,35.0,32.5,5.0,5.0,8.0,6.5,3.0,5.0,6.0,5.5,1.0,22.0,26.0,24.0,4.0,0.7857142857142857,0.8387096774193549,0.8122119815668203,0.05299539170506917,0.16129032258064516,0.21428571428571427,0.18778801843317972,0.05299539170506912,1.0,5.0,3.0,4.0,4.429400000000003,4.7389000000000046,4.584150000000004,0.30950000000000166,47.36,58.2,52.78,10.840000000000003,3.0,5.0,4.0,2.0,0.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,13.0,26.0,19.5,13.0,14.0,27.0,20.5,13.0,6.0,6.0,6.0,0.0,1.0,2.0,1.5,1.0,2.6341001317921284,1.0242856327238892,40.72063099378088,1.6098144990682393,17,16,0.6071428571428571,0.5333333333333333
759,230,861,980564,4587767,COC1=CC2=NC=C(C(=O)NC3=CC(Cl)=CC(Cl)=N3)N2C=C1,CC1=NC=C(C(=O)N[C@H]2C[C@@H](C(=O)N3CC(C4=NOCC4)C3)C2)C(N)=N1,COc1ccn2c(C(=O)Nc3cc(Cl)cc(Cl)n3)cnc2c1,Cc1ncc(C(=O)N[C@H]2C[C@@H](C(=O)N3CC(C4=NOCC4)C3)C2)c(N)n1,22,24,26,29,38.81802,1.923638,14,13,14,13,1,0,0,1,0,22.0,24.0,3.0,8.0,14.0,0.6363636363636364,0.36363636363636365,1.0,3.2970000000000006,68.52000000000001,3.0,3.0,0.0,15.0,16.0,6.0,2.0,26.0,29.0,4.0,9.0,17.0,0.6538461538461539,0.34615384615384615,1.0,0.1103200000000012,122.8,4.0,1.0,3.0,19.0,19.0,6.0,0.0,22.0,26.0,24.0,4.0,24.0,29.0,26.5,5.0,3.0,4.0,3.5,1.0,8.0,9.0,8.5,1.0,14.0,17.0,15.5,3.0,0.6363636363636364,0.6538461538461539,0.6451048951048951,0.0174825174825175,0.34615384615384615,0.36363636363636365,0.3548951048951049,0.0174825174825175,1.0,1.0,1.0,0.0,0.1103200000000012,3.2970000000000006,1.7036600000000008,3.1866799999999995,68.52000000000001,122.8,95.66,54.27999999999999,3.0,4.0,3.5,1.0,1.0,3.0,2.0,2.0,0.0,3.0,1.5,3.0,15.0,19.0,17.0,4.0,16.0,19.0,17.5,3.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.5890333794551148,0.284123347642416,20.179482834088326,1.304910031812699,14,13,0.6363636363636364,0.5416666666666666
760,934,116,9655269,6693676,COC1=CC(CN(CC2=CC3=CC=NC=C3S2)CC2CCC3=NC=CN3C2)=CC(Cl)=N1,CCOC1=CC=C(C=CC(=O)NCC2=CC=C(COC)C(F)=C2)C=C1OCC,COc1cc(CN(Cc2cc3ccncc3s2)CC2CCc3nccn3C2)cc(Cl)n1,CCOc1ccc(C=CC(=O)NCc2ccc(COC)c(F)c2)cc1OCC,31,35,28,29,28.176611,1.249442,9,8,9,8,1,0,0,1,0,31.0,35.0,7.0,8.0,23.0,0.7419354838709677,0.25806451612903225,1.0,4.814600000000004,56.07,5.0,4.0,1.0,24.0,26.0,6.0,4.0,28.0,29.0,10.0,6.0,22.0,0.7857142857142857,0.21428571428571427,2.0,4.0991000000000035,56.790000000000006,2.0,2.0,0.0,12.0,12.0,6.0,0.0,28.0,31.0,29.5,3.0,29.0,35.0,32.0,6.0,7.0,10.0,8.5,3.0,6.0,8.0,7.0,2.0,22.0,23.0,22.5,1.0,0.7419354838709677,0.7857142857142857,0.7638248847926268,0.04377880184331795,0.21428571428571427,0.25806451612903225,0.23617511520737328,0.04377880184331798,1.0,2.0,1.5,1.0,4.0991000000000035,4.814600000000004,4.456850000000004,0.7155000000000005,56.07,56.790000000000006,56.43000000000001,0.720000000000006,2.0,5.0,3.5,3.0,2.0,4.0,3.0,2.0,0.0,1.0,0.5,1.0,12.0,24.0,18.0,12.0,12.0,26.0,19.0,14.0,6.0,6.0,6.0,0.0,0.0,4.0,2.0,4.0,1.4498887562499538,0.09671610066687938,22.55135572519573,1.3531726555830745,9,8,0.32142857142857145,0.27586206896551724
761,472,969,3485370,999951,CC1=CC=C(NC(=O)C(C)CNC(=O)CCOCC(C)C)C(CO)=C1,C#CC1=CC(CC(=O)N[C@H]2CC[C@@H](C(=O)OC)CC2)=CC=C1,Cc1ccc(NC(=O)C(C)CNC(=O)CCOCC(C)C)c(CO)c1,C#Cc1cccc(CC(=O)N[C@H]2CC[C@@H](C(=O)OC)CC2)c1,25,25,22,23,58.240868,2.477947,12,12,12,12,1,0,0,1,0,25.0,25.0,10.0,6.0,19.0,0.76,0.24,3.0,2.2408199999999994,87.66000000000001,1.0,1.0,0.0,6.0,6.0,6.0,0.0,22.0,23.0,4.0,4.0,18.0,0.8181818181818182,0.18181818181818182,2.0,2.0584,55.400000000000006,2.0,1.0,1.0,12.0,12.0,6.0,0.0,22.0,25.0,23.5,3.0,23.0,25.0,24.0,2.0,4.0,10.0,7.0,6.0,4.0,6.0,5.0,2.0,18.0,19.0,18.5,1.0,0.76,0.8181818181818182,0.7890909090909091,0.05818181818181822,0.18181818181818182,0.24,0.2109090909090909,0.05818181818181817,2.0,3.0,2.5,1.0,2.0584,2.2408199999999994,2.1496099999999996,0.18241999999999958,55.400000000000006,87.66000000000001,71.53,32.260000000000005,1.0,2.0,1.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,6.0,12.0,9.0,6.0,6.0,12.0,9.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.7652278389148912,0.3940920131563896,23.503677842988573,1.3711358257585018,12,12,0.5454545454545454,0.5217391304347826
762,120,663,2127325,5891057,O=C([C@H]1[C@@H](C2=CC=CC=C2)C1(F)F)N1OCCC1C1=CC=CC=C1,COC1=CC(C(=O)N2C[C@@H]3[C@H](C2)[C@H]3NC(=O)C2=NN(C)C(C)=C2)=CC=C1C,O=C([C@H]1[C@@H](c2ccccc2)C1(F)F)N1OCCC1c1ccccc1,COc1cc(C(=O)N2C[C@@H]3[C@H](C2)[C@H]3NC(=O)c2cc(C)n(C)n2)ccc1C,24,27,27,30,217.980972,5.855555,15,14,15,14,1,0,0,1,0,24.0,27.0,3.0,5.0,19.0,0.7916666666666666,0.20833333333333334,1.0,3.940500000000003,29.540000000000003,4.0,2.0,2.0,20.0,20.0,6.0,0.0,27.0,30.0,4.0,7.0,20.0,0.7407407407407407,0.25925925925925924,1.0,1.5459399999999992,76.46000000000001,4.0,2.0,2.0,17.0,18.0,6.0,2.0,24.0,27.0,25.5,3.0,27.0,30.0,28.5,3.0,3.0,4.0,3.5,1.0,5.0,7.0,6.0,2.0,19.0,20.0,19.5,1.0,0.7407407407407407,0.7916666666666666,0.7662037037037037,0.05092592592592593,0.20833333333333334,0.25925925925925924,0.23379629629629628,0.0509259259259259,1.0,1.0,1.0,0.0,1.5459399999999992,3.940500000000003,2.743220000000001,2.394560000000004,29.540000000000003,76.46000000000001,53.00000000000001,46.92,4.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,17.0,20.0,18.5,3.0,18.0,20.0,19.0,2.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,2.3384185848152876,0.7675680645688097,37.22635548637149,1.570850520246478,15,14,0.625,0.5185185185185185
763,852,157,3728846,7323505,CC[C@@H]1CN(C(=O)C2CCNC(=O)C2)C[C@@H]1NC1=CC=NC=C1C#N,CC(C)N1CCCC(C(=O)N[C@H](C)CCNC(=O)C2=CN3N=CC=CC3=C2)C1,CC[C@@H]1CN(C(=O)C2CCNC(=O)C2)C[C@@H]1Nc1ccncc1C#N,CC(C)N1CCCC(C(=O)N[C@H](C)CCNC(=O)c2cc3cccnn3c2)C1,25,27,28,30,210.551239,6.088259,20,19,20,19,1,0,0,1,0,25.0,27.0,4.0,7.0,18.0,0.72,0.28,2.0,1.1283800000000004,98.12,3.0,1.0,2.0,17.0,17.0,6.0,0.0,28.0,30.0,7.0,7.0,21.0,0.75,0.25,4.0,2.079299999999999,78.74000000000001,3.0,2.0,1.0,15.0,16.0,6.0,2.0,25.0,28.0,26.5,3.0,27.0,30.0,28.5,3.0,4.0,7.0,5.5,3.0,7.0,7.0,7.0,0.0,18.0,21.0,19.5,3.0,0.72,0.75,0.735,0.030000000000000027,0.25,0.28,0.265,0.030000000000000027,2.0,4.0,3.0,2.0,1.1283800000000004,2.079299999999999,1.6038399999999997,0.9509199999999987,78.74000000000001,98.12,88.43,19.379999999999995,3.0,3.0,3.0,0.0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,15.0,17.0,16.0,2.0,16.0,17.0,16.5,1.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,2.323357801392854,0.7844931194323966,34.58316063754844,1.5388646819604574,20,19,0.8,0.7037037037037037
764,510,955,9152088,1594940,COCCC1CCN(C(C2=CC=C(C)O2)C2=NN=NN2CCSC)C2=CC=CC=C21,O=C1NC2=CC=CC=C2N1CCCNC1(C2CCCOC2)CC1,COCCC1CCN(C(c2ccc(C)o2)c2nnnn2CCSC)c2ccccc21,O=c1[nH]c2ccccc2n1CCCNC1(C2CCCOC2)CC1,30,33,23,26,62.085991,2.59446,13,12,13,12,1,0,0,1,0,30.0,33.0,9.0,8.0,22.0,0.7333333333333333,0.26666666666666666,2.0,4.057320000000003,69.21000000000001,4.0,3.0,1.0,20.0,21.0,6.0,2.0,23.0,26.0,6.0,5.0,18.0,0.782608695652174,0.21739130434782608,3.0,2.2685000000000004,59.05,4.0,2.0,2.0,18.0,19.0,6.0,2.0,23.0,30.0,26.5,7.0,26.0,33.0,29.5,7.0,6.0,9.0,7.5,3.0,5.0,8.0,6.5,3.0,18.0,22.0,20.0,4.0,0.7333333333333333,0.782608695652174,0.7579710144927536,0.049275362318840665,0.21739130434782608,0.26666666666666666,0.24202898550724639,0.04927536231884058,2.0,3.0,2.5,1.0,2.2685000000000004,4.057320000000003,3.162910000000002,1.788820000000003,59.05,69.21000000000001,64.13,10.16000000000001,4.0,4.0,4.0,0.0,2.0,3.0,2.5,1.0,1.0,2.0,1.5,1.0,18.0,20.0,19.0,2.0,19.0,21.0,20.0,2.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,1.7929936176042498,0.4140469793619579,23.930217077927583,1.378946638242292,13,12,0.5652173913043478,0.46153846153846156
765,733,298,5747447,1594986,CC1=NON=C1CC(=O)N1C[C@H]2CCC[C@H]2[C@H]1C(=O)N(C)[C@@H]1CCC[C@H]1O,CC1CN(C[C@@H](O)CCOCC2=CC=CC=C2)CCN1C1CC1,Cc1nonc1CC(=O)N1C[C@H]2CCC[C@H]2[C@H]1C(=O)N(C)[C@@H]1CCC[C@H]1O,CC1CN(C[C@@H](O)CCOCc2ccccc2)CCN1C1CC1,27,30,23,25,139.365646,6.080101,15,14,15,14,1,0,0,1,0,27.0,30.0,4.0,8.0,19.0,0.7037037037037037,0.2962962962962963,2.0,0.9194199999999997,99.77000000000001,4.0,1.0,3.0,18.0,19.0,5.0,2.0,23.0,25.0,8.0,4.0,19.0,0.8260869565217391,0.17391304347826086,4.0,2.1227,35.940000000000005,3.0,1.0,2.0,15.0,15.0,6.0,0.0,23.0,27.0,25.0,4.0,25.0,30.0,27.5,5.0,4.0,8.0,6.0,4.0,4.0,8.0,6.0,4.0,19.0,19.0,19.0,0.0,0.7037037037037037,0.8260869565217391,0.7648953301127215,0.12238325281803542,0.17391304347826086,0.2962962962962963,0.23510466988727857,0.12238325281803542,2.0,4.0,3.0,2.0,0.9194199999999997,2.1227,1.5210599999999999,1.2032800000000003,35.940000000000005,99.77000000000001,67.855,63.830000000000005,3.0,4.0,3.5,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.5,1.0,15.0,18.0,16.5,3.0,15.0,19.0,17.0,4.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,2.144155732217088,0.7839107936441737,22.921600479992026,1.360244938572914,15,14,0.6521739130434783,0.56
766,521,722,2868885,5837062,COC1=C(C)C(C(=O)N(C)CC(=O)NC2=CC=C(F)C=C2)=CC=C1Br,[N-]=[N+]=NCCCCC(=O)N[C@H](CC(=O)N1CCC(=C(F)F)CC1)CC1CC1,COc1c(Br)ccc(C(=O)N(C)CC(=O)Nc2ccc(F)cc2)c1C,[N-]=[N+]=NCCCCC(=O)N[C@H](CC(=O)N1CCC(=C(F)F)CC1)CC1CC1,25,26,27,28,38.235935,1.832213,12,11,12,11,1,0,0,1,0,25.0,26.0,5.0,7.0,18.0,0.72,0.28,2.0,3.615920000000002,58.64,2.0,2.0,0.0,12.0,12.0,6.0,0.0,27.0,28.0,10.0,9.0,18.0,0.6666666666666666,0.3333333333333333,5.0,3.9150000000000027,98.17,2.0,0.0,2.0,9.0,9.0,6.0,0.0,25.0,27.0,26.0,2.0,26.0,28.0,27.0,2.0,5.0,10.0,7.5,5.0,7.0,9.0,8.0,2.0,18.0,18.0,18.0,0.0,0.6666666666666666,0.72,0.6933333333333334,0.053333333333333344,0.28,0.3333333333333333,0.30666666666666664,0.05333333333333329,2.0,5.0,3.5,3.0,3.615920000000002,3.9150000000000027,3.7654600000000022,0.2990800000000009,58.64,98.17,78.405,39.53,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,12.0,10.5,3.0,9.0,12.0,10.5,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.582471714647237,0.26297596024202136,20.868717228837475,1.3194957544052157,12,11,0.48,0.4230769230769231
767,279,425,4764529,9958200,CCN(CC)CCC(=O)NC1CCC12CCN(C(=O)C1=CNC=C1)CC2,COC1=CN=CC(NC(=O)N(CCC2=CNC3=CC=CC=C23)CC(C)C2CCOCC2)=C1,CCN(CC)CCC(=O)NC1CCC12CCN(C(=O)c1cc[nH]c1)CC2,COc1cncc(NC(=O)N(CCc2c[nH]c3ccccc23)CC(C)C2CCOCC2)c1,26,28,32,35,262.992584,5.240366,17,16,17,16,1,0,0,1,0,26.0,28.0,7.0,6.0,20.0,0.7692307692307693,0.23076923076923078,3.0,2.2475999999999994,68.44,3.0,1.0,2.0,14.0,15.0,6.0,1.0,32.0,35.0,8.0,7.0,25.0,0.78125,0.21875,3.0,4.710800000000004,79.48,4.0,3.0,1.0,21.0,22.0,6.0,2.0,26.0,32.0,29.0,6.0,28.0,35.0,31.5,7.0,7.0,8.0,7.5,1.0,6.0,7.0,6.5,1.0,20.0,25.0,22.5,5.0,0.7692307692307693,0.78125,0.7752403846153846,0.012019230769230727,0.21875,0.23076923076923078,0.2247596153846154,0.012019230769230782,3.0,3.0,3.0,0.0,2.2475999999999994,4.710800000000004,3.479200000000002,2.463200000000005,68.44,79.48,73.96000000000001,11.040000000000006,3.0,4.0,3.5,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.5,1.0,14.0,21.0,17.5,7.0,15.0,22.0,18.5,7.0,6.0,6.0,6.0,0.0,1.0,2.0,1.5,1.0,2.4199435022034947,0.7193616202336229,50.18591907511804,1.7005818819698717,17,16,0.6538461538461539,0.5714285714285714
